259	113	19	44	
259	113	19	44	
259	113	19	44	
259	113	19	44	
259	113	19	44	
259	113	19	44	
259	113	19	44	
259	113	19	44	
259	113	19	44	
259	113	19	44	
259	113	19	44	
259	113	19	44	
259	113	19	44	
259	113	19	44	
259	113	19	44	
259	113	19	44	
259	113	19	44	
259	113	19	44	
259	113	19	44	
259	113	19	44	
259	113	19	44	
259	113	19	44	
259	113	19	44	
259	113	19	44	
259	113	19	44	
259	113	19	44	
259	113	19	44	
259	113	19	44	
259	113	19	44	
259	113	19	44	
259	113	19	44	
259	113	19	44	
259	114	19	43	
259	115	19	42	
259	116	19	41	
259	117	19	40	
258	118	20	38	
259	118	18	39	
258	119	19	39	
257	121	20	36	
257	121	20	36	
258	124	18	34	
256	126	18	30	
256	128	20	30	
256	128	20	29	
256	127	18	30	
257	127	18	30	
257	127	19	29	
256	128	19	28	
257	128	19	28	
257	129	18	29	
256	128	20	29	
257	127	19	30	
256	128	19	29	
257	128	19	30	
257	128	19	30	
257	129	19	28	
257	129	19	28	
256	127	20	30	
257	127	18	31	
257	127	20	29	
257	128	19	29	
257	129	20	29	
258	127	20	29	
257	127	20	30	
259	127	19	30	
259	127	19	30	
259	127	19	30	
259	127	19	30	
259	127	19	30	
259	127	19	30	
259	127	19	30	
259	127	19	30	
259	127	19	30	
259	127	19	30	
259	127	19	30	
259	127	19	30	
259	127	19	30	
259	127	19	30	
259	127	19	30	
259	127	19	30	
259	127	19	30	
259	127	19	30	
259	127	19	30	
259	127	19	30	
259	127	19	30	
259	127	19	30	
259	127	19	30	
259	127	19	30	
259	127	19	30	
259	127	19	30	
259	128	19	29	
259	128	19	29	
259	128	19	29	
259	128	19	29	
259	128	19	29	
259	128	19	29	
259	128	19	29	
259	128	19	29	
259	128	19	29	
259	128	19	29	
259	128	19	29	
259	128	19	29	
259	128	19	29	
259	128	19	29	
259	128	19	29	
259	128	19	29	
259	128	19	29	
259	128	19	29	
259	128	19	29	
259	128	19	29	
259	128	19	29	
259	128	19	29	
259	128	19	29	
259	128	19	29	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	129	19	28	
259	128	19	29	
256	126	20	31	
258	127	19	29	
258	124	18	33	
258	125	18	32	
259	124	17	33	
258	125	19	32	
258	125	19	32	
256	127	19	30	
257	126	19	31	
258	126	19	31	
257	126	19	31	
257	126	19	31	
259	125	19	32	
258	126	19	29	
258	125	20	33	
258	125	19	31	
257	125	19	33	
258	126	20	32	
258	125	20	32	
258	127	19	31	
258	124	19	33	
258	124	19	32	
257	126	20	31	
258	126	19	30	
258	125	19	31	
258	125	19	31	
258	125	19	31	
258	125	19	31	
258	125	19	31	
258	125	19	31	
258	125	19	31	
258	125	19	31	
258	125	19	31	
256	123	20	34	
258	125	19	31	
258	125	19	31	
258	125	19	31	
258	125	19	31	
258	125	19	31	
258	125	19	31	
258	125	19	31	
258	125	19	31	
258	125	19	31	
258	125	19	31	
258	125	19	31	
258	125	19	31	
258	125	19	31	
258	125	19	31	
258	125	19	31	
258	126	19	30	
259	123	17	33	
258	125	19	32	
